global_day,month,day_type,weekly_focus,meal_id,meal_type,time,original_recipe_version_id,selected_recipe_version_id,selected_recipe_title,changed,reasons
88,Novembre,D3,pasta_animal,base:meal:088:01,Brunch,15:00,base:recipe-version:brunch-tortilla-spagnola-leggera-con-zucchine:2c89ad4f9dcd0ba3,base:recipe-version:v6c-brunch-completo-con-farro-manzo-e-radicchio:0c5331d87c3f4d84,"Brunch completo con farro, manzo e radicchio",True,riduzione_uova_albume | stagionalita | varieta_distribuzione
88,Novembre,D3,pasta_animal,base:meal:088:02,Spuntino,18:30,base:recipe-version:feta-cetriolo-e-crackers:6874564aabe8b391,base:recipe-version:v6-gallette-di-riso-con-burro-di-arachidi-e-banana:0662b0d58a819f7a,Gallette di riso con burro di arachidi e banana,True,riduzione_latticini | stagionalita | varieta_distribuzione
88,Novembre,D3,pasta_animal,base:meal:088:03,Cena,21:00,base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:77b54f21408e063d,base:recipe-version:v6-pasta-con-salmone-e-porro:5793a4d6fe797246,Pasta con salmone e porro,True,riduzione_uova_albume | backbone_pasta
89,Novembre,D4,plant_pasta,base:meal:089:01,Colazione,08:00,base:recipe-version:budino-di-riso-casalingo-e-frutta:98e1bee3bc26258f,base:recipe-version:v6-pane-di-segale-burro-di-arachidi-e-pera:949d5ac5223fb3e8,"Pane di segale, burro di arachidi e pera",True,varieta_distribuzione
89,Novembre,D4,plant_pasta,base:meal:089:02,Spuntino,11:00,base:recipe-version:frutta-e-nocciole:c70cdc861837e7bd,base:recipe-version:piccola-porzione-di-lupini-e-frutta:6a911f595824db87,Piccola porzione di lupini e frutta,True,varieta_distribuzione
89,Novembre,D4,plant_pasta,base:meal:089:03,Pranzo,13:30,base:recipe-version:risotto-delicato-con-pollo-e-zucca:6c7d5e7d95593ffe,base:recipe-version:v6-pasta-e-piselli-con-porro:4688d88f642de1ef,Pasta e piselli con porro,True,riduzione_latticini | backbone_vegetale_pasta
89,Novembre,D4,plant_pasta,base:meal:089:04,Spuntino,17:30,base:recipe-version:frutta-e-grana:b12cf457d3be7766,base:recipe-version:v6-mini-panino-con-bresaola-e-carote:f4a50d7eba0d1cff,Mini panino con bresaola e carote,True,riduzione_latticini | varieta_distribuzione
89,Novembre,D4,plant_pasta,base:meal:089:05,Cena,20:30,base:recipe-version:wrap-morbido-con-pollo-primosale-e-spinaci:31375e66eb4c553f,base:recipe-version:v6-couscous-con-pollo-e-carote:d861a05c3d30d7fb,Couscous con pollo e carote,True,riduzione_latticini | varieta_distribuzione
90,Novembre,D5,rice_animal,base:meal:090:01,Colazione,08:00,base:recipe-version:colazione-leggera-con-latte-e-fette-classiche:f0b9a32bfc5404fc,base:recipe-version:kefir-con-fette-classiche-e-confettura:0a94b5180d6811b4,Kefir con fette classiche e confettura,True,varieta_distribuzione
90,Novembre,D5,rice_animal,base:meal:090:02,Spuntino,11:00,base:recipe-version:latte-piccolo:af0c44c699cd8ae3,base:recipe-version:frutta-in-porzione-piccola:9fa65d918b9175ba,Frutta in porzione piccola,True,varieta_distribuzione
90,Novembre,D5,rice_animal,base:meal:090:03,Pranzo,13:30,base:recipe-version:pranzo-leggero-con-tacchino-pane-e-funghi:38bb15f313984032,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-carote:b1a32c25c8e098c3,"Bowl coreana delicata con manzo, riso e carote",True,backbone_riso
90,Novembre,D5,rice_animal,base:meal:090:04,Spuntino,17:30,base:recipe-version:frutta-in-porzione-piccola:0dc16dbb09870c47,base:recipe-version:kefir-piccolo:0120716d4b11c95a,Kefir piccolo,True,varieta_distribuzione
90,Novembre,D5,rice_animal,base:meal:090:05,Cena,20:30,base:recipe-version:pasto-flessibile-ramen-delicato-con-pollo-senza-piccante:593be4b533467034,base:recipe-version:v6c-brunch-completo-con-pane-integrale-salmone-e-radicchio:00d65b0e082ec016,"Brunch completo con pane integrale, salmone e radicchio",True,varieta_distribuzione
91,Dicembre,D1,other,base:meal:091:01,Colazione,06:30,base:recipe-version:semolino-al-latte-con-frutta:f9c97b197bd188de,base:recipe-version:semolino-al-latte-con-frutta:684b6cb4fac1d9a6,Semolino al latte con frutta,True,varieta_distribuzione
91,Dicembre,D1,other,base:meal:091:02,Spuntino,10:30,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,Kefir e fette classiche,False,conservato
91,Dicembre,D1,other,base:meal:091:03,Pranzo,13:30,base:recipe-version:riso-con-crema-di-ceci-e-cavolfiore:a8da746f76cd5d77,base:recipe-version:v6-patate-con-salmone-e-finocchi:5750ae4635bb4b0d,Patate con salmone e finocchi,True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
91,Dicembre,D1,other,base:meal:091:04,Spuntino,17:30,base:recipe-version:latte-e-frutta:5810692902d5524f,base:recipe-version:v6-mini-panino-con-tacchino-e-spinaci:f554c16213f54aa1,Mini panino con tacchino e spinaci,True,varieta_distribuzione
91,Dicembre,D1,other,base:meal:091:05,Cena,21:00,base:recipe-version:frittata-morbida-con-patate-e-zucca:aff20ebaacfc20c3,base:recipe-version:v6-polenta-con-merluzzo-e-cavolo-nero:3155bb1fe698b930,Polenta con merluzzo e cavolo nero,True,riduzione_uova_albume | varieta_distribuzione
92,Dicembre,D2,plant_pasta,base:meal:092:01,Colazione,09:00,base:recipe-version:porridge-piccolo-con-frutta-cotta:d4000c044e0ed85c,base:recipe-version:porridge-piccolo-con-frutta-cotta:d4000c044e0ed85c,Porridge piccolo con frutta cotta,False,conservato
92,Dicembre,D2,plant_pasta,base:meal:092:02,Pranzo,13:00,base:recipe-version:tacchino-con-riso-basmati-e-radicchio:440c2d054c742a4b,base:recipe-version:v6-pasta-e-cannellini-con-cavolfiore:55e427835555bad5,Pasta e cannellini con cavolfiore,True,backbone_vegetale_pasta
92,Dicembre,D2,plant_pasta,base:meal:092:03,Pasto preturno,18:30,base:recipe-version:wrap-con-prosciutto-cotto-robiola-e-radicchio:8725dcd1b480bcf7,base:recipe-version:v6-orzo-con-tacchino-e-zucca:03634e841f0aec0c,Orzo con tacchino e zucca,True,riduzione_latticini | varieta_distribuzione
92,Dicembre,D2,plant_pasta,base:meal:092:04,Spuntino notturno,23:30,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe-version:frutta-e-nocciole:ca5c53aaebcf9575,Frutta e nocciole,True,varieta_distribuzione
92,Dicembre,D2,plant_pasta,base:meal:092:05,Spuntino notturno,03:30,base:recipe-version:frutta-e-mandorle:cf32a2fabea95479,base:recipe-version:frutta-e-mandorle:cf32a2fabea95479,Frutta e mandorle,False,conservato
92,Dicembre,D2,plant_pasta,base:meal:092:06,Mini-pasto pre-sonno,08:20,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,base:recipe-version:v6-pane-integrale-con-hummus-e-spinaci:1ba508863e4ce1bf,Pane integrale con hummus e spinaci,True,riduzione_latticini | varieta_distribuzione
93,Dicembre,D3,rice_animal,base:meal:093:01,Brunch,15:00,base:recipe-version:brunch-bowl-coreana-delicata-con-manzo-riso-e-carote:423d649b72c9b88e,base:recipe-version:brunch-kofte-di-tacchino-delicati-con-riso-e-radicchio:1d80294769500be2,Brunch: Kofte di tacchino delicati con riso e radicchio,True,riduzione_uova_albume | backbone_riso
93,Dicembre,D3,rice_animal,base:meal:093:02,Spuntino,18:30,base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,base:recipe-version:crackers-classici-con-hummus-delicato:27b122baaf5f3d79,Crackers classici con hummus delicato,True,varieta_distribuzione
93,Dicembre,D3,rice_animal,base:meal:093:03,Cena,21:00,base:recipe-version:tortino-al-forno-di-uova-patate-e-zucca:9362f0f663dd136c,base:recipe-version:v6c-brunch-completo-con-polenta-merluzzo-e-cavolo-nero:afbacbc2ff064302,"Brunch completo con polenta, merluzzo e cavolo nero",True,riduzione_uova_albume | varieta_distribuzione
94,Dicembre,D4,plant_rice,base:meal:094:01,Colazione,08:00,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:0f1cfe5a0b37ce22,base:recipe-version:latte-corn-flakes-e-frutta:489c786e4e4694d6,"Latte, corn flakes e frutta",True,riduzione_latticini | stagionalita | varieta_distribuzione
94,Dicembre,D4,plant_rice,base:meal:094:02,Spuntino,11:00,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,Pane bianco e uovo sodo,False,conservato
94,Dicembre,D4,plant_rice,base:meal:094:03,Pranzo,13:30,base:recipe-version:pasta-con-tacchino-e-zucca:9a39bc782bd38c97,base:recipe-version:v6-riso-jasmine-con-ceci-e-zucca:7c93685bbfc7f317,Riso jasmine con ceci e zucca,True,riduzione_latticini | backbone_vegetale_riso
94,Dicembre,D4,plant_rice,base:meal:094:04,Spuntino,17:30,base:recipe-version:yogurt-bianco-e-banana:047824242ce72a93,base:recipe-version:kefir-e-frutta:47da41e20e20f205,Kefir e frutta,True,varieta_distribuzione
94,Dicembre,D4,plant_rice,base:meal:094:05,Cena,20:30,base:recipe-version:tortilla-spagnola-leggera-con-zucchine:8e4f2dad094d7dca,base:recipe-version:manzo-magro-con-pane-bianco-e-cavolfiore:09d23863cdb9eb6e,Manzo magro con pane bianco e cavolfiore,True,riduzione_uova_albume | stagionalita | varieta_distribuzione
95,Dicembre,D5,pasta_animal,base:meal:095:01,Colazione,08:00,base:recipe-version:uova-strapazzate-pane-bianco-e-frutta:f66f59f30a1a4190,base:recipe-version:v6c-bowl-di-yogurt-avena-mela-e-crema-di-arachidi:3dd4c719b3e7c782,"Bowl di yogurt, avena, mela e crema di arachidi",True,riduzione_uova_albume | varieta_distribuzione
95,Dicembre,D5,pasta_animal,base:meal:095:02,Spuntino,11:00,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,Mini panino bianco con bresaola,False,conservato
95,Dicembre,D5,pasta_animal,base:meal:095:03,Pranzo,13:30,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-bietole:2bd7b2cacf7c8223,base:recipe-version:v6-pasta-con-pollo-e-radicchio:9033e2196f9502d9,Pasta con pollo e radicchio,True,backbone_pasta
95,Dicembre,D5,pasta_animal,base:meal:095:04,Spuntino,17:30,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,Piadina mini con ricotta,False,conservato
95,Dicembre,D5,pasta_animal,base:meal:095:05,Cena,20:30,base:recipe-version:pollo-con-patate-e-spinaci:09c2c9eb05de90c3,base:recipe-version:filetto-di-maiale-con-polenta-e-carote:49866ab66aa3e8ee,Filetto di maiale con polenta e carote,True,varieta_distribuzione
96,Dicembre,D1,plant_pasta,base:meal:096:01,Colazione,06:30,base:recipe-version:yogurt-bianco-corn-flakes-e-banana:6ba3d2479e91774a,base:recipe-version:v6-yogurt-banana-e-mandorle:3c809d3ef5f7a883,"Yogurt, banana e mandorle",True,varieta_distribuzione
96,Dicembre,D1,plant_pasta,base:meal:096:02,Spuntino,10:30,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,Latte e gallette di riso,True,riduzione_latticini | varieta_distribuzione
96,Dicembre,D1,plant_pasta,base:meal:096:03,Pranzo,13:30,base:recipe-version:merluzzo-con-patate-e-cavolfiore:2e0a3d9a14d82fa0,base:recipe-version:v6-pasta-integrale-con-lupini-e-zucca:b3901392e023e90a,Pasta integrale con lupini e zucca,True,backbone_vegetale_pasta
96,Dicembre,D1,plant_pasta,base:meal:096:04,Spuntino,17:30,base:recipe-version:crackers-classici-con-hummus-delicato:6ff9c9079046b69c,base:recipe-version:v6-crackers-integrali-con-hummus-e-carote:f06cae1e98dec421,Crackers integrali con hummus e carote,True,varieta_distribuzione
96,Dicembre,D1,plant_pasta,base:meal:096:05,Cena,21:00,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-carote:1293bd4b61952158,base:recipe-version:v6-couscous-con-gamberi-e-broccoli:cacc7a666bf66029,Couscous con gamberi e broccoli,True,varieta_distribuzione
97,Dicembre,D2,rice_animal,base:meal:097:01,Colazione,09:00,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:d0bf82b30df40ac8,base:recipe-version:v6-pane-di-segale-burro-di-arachidi-e-pera:949d5ac5223fb3e8,"Pane di segale, burro di arachidi e pera",True,riduzione_latticini | stagionalita | varieta_distribuzione
97,Dicembre,D2,rice_animal,base:meal:097:02,Pranzo,13:00,base:recipe-version:branzino-con-polenta-e-finocchi:d61134f849a13e58,base:recipe-version:branzino-con-polenta-e-finocchi:d61134f849a13e58,Branzino con polenta e finocchi,False,conservato
97,Dicembre,D2,rice_animal,base:meal:097:03,Pasto preturno,18:30,base:recipe-version:tacchino-con-riso-basmati-e-cavolfiore:3841d5c167566f43,base:recipe-version:tacchino-con-riso-basmati-e-cavolfiore:3841d5c167566f43,Tacchino con riso basmati e cavolfiore,False,conservato
97,Dicembre,D2,rice_animal,base:meal:097:04,Spuntino notturno,23:30,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,Primosale e gallette di riso,False,conservato
97,Dicembre,D2,rice_animal,base:meal:097:05,Spuntino notturno,03:30,base:recipe-version:mini-mozzarella-e-frutta:d50104179f7dd94e,base:recipe-version:v6-mini-panino-con-bresaola-e-carote:f4a50d7eba0d1cff,Mini panino con bresaola e carote,True,riduzione_latticini | varieta_distribuzione
97,Dicembre,D2,rice_animal,base:meal:097:06,Mini-pasto pre-sonno,08:20,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe-version:v6-yogurt-con-frutti-di-bosco-e-nocciole:b86f2b6106ba2075,Yogurt con frutti di bosco e nocciole,True,varieta_distribuzione
98,Dicembre,D3,other,base:meal:098:01,Brunch,15:00,base:recipe-version:brunch-bowl-greca-delicata-con-pollo-feta-e-finocchi:7efcddfacc60ed6d,base:recipe-version:v6c-brunch-completo-con-farro-tonno-e-spinaci:798c70f6ab73f8e4,"Brunch completo con farro, tonno e spinaci",True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
98,Dicembre,D3,other,base:meal:098:02,Spuntino,18:30,base:recipe-version:frutta-e-mandorle:cf32a2fabea95479,base:recipe-version:piccola-porzione-di-lupini-e-frutta:27a1df3729d2c523,Piccola porzione di lupini e frutta,True,varieta_distribuzione
98,Dicembre,D3,other,base:meal:098:03,Cena,21:00,base:recipe-version:bowl-libanese-delicata-con-pollo-e-carote:aa410de3e2574037,base:recipe-version:v6c-brunch-completo-con-orzo-tacchino-e-zucca:7898281ada572089,"Brunch completo con orzo, tacchino e zucca",True,riduzione_uova_albume | varieta_distribuzione
99,Dicembre,D4,plant_pasta,base:meal:099:01,Colazione,08:00,base:recipe-version:french-toast-delicato-con-frutta:933b4db38fc2b812,base:recipe-version:semolino-al-latte-con-frutta:f9c97b197bd188de,Semolino al latte con frutta,True,riduzione_uova_albume | varieta_distribuzione
99,Dicembre,D4,plant_pasta,base:meal:099:02,Spuntino,11:00,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:afe7761b46d14247,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:afe7761b46d14247,Frutta e fiocchi di latte su gallette,False,conservato
99,Dicembre,D4,plant_pasta,base:meal:099:03,Pranzo,13:30,base:recipe-version:frittata-morbida-con-patate-e-cavolfiore:c0d5057fe1983851,base:recipe-version:v6-pasta-e-ceci-con-broccoli:83b8f13d2844e188,Pasta e ceci con broccoli,True,riduzione_uova_albume | backbone_vegetale_pasta
99,Dicembre,D4,plant_pasta,base:meal:099:04,Spuntino,17:30,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,Kefir e fette classiche,True,riduzione_uova_albume | varieta_distribuzione
99,Dicembre,D4,plant_pasta,base:meal:099:05,Cena,20:30,base:recipe-version:poke-tiepido-con-salmone-e-zucca:aee8bd1aa6f671e1,base:recipe-version:v6-patate-con-salmone-e-finocchi:5750ae4635bb4b0d,Patate con salmone e finocchi,True,stagionalita | varieta_distribuzione
100,Dicembre,D5,rice_animal,base:meal:100:01,Colazione,08:00,base:recipe-version:colazione-leggera-con-latte-e-fette-classiche:f0b9a32bfc5404fc,base:recipe-version:v6-kefir-con-avena-e-mela:5949e62cb01d3247,Kefir con avena e mela,True,varieta_distribuzione
100,Dicembre,D5,rice_animal,base:meal:100:02,Spuntino,11:00,base:recipe-version:kefir-piccolo:0120716d4b11c95a,base:recipe-version:kefir-piccolo:0120716d4b11c95a,Kefir piccolo,False,conservato
100,Dicembre,D5,rice_animal,base:meal:100:03,Pranzo,13:30,base:recipe-version:pranzo-leggero-con-tacchino-patate-e-cavolfiore:5c747b342e4ce898,base:recipe-version:coniglio-con-riso-basmati-e-finocchi:f0e99e714647d716,Coniglio con riso basmati e finocchi,True,riduzione_uova_albume | backbone_riso
100,Dicembre,D5,rice_animal,base:meal:100:04,Spuntino,17:30,base:recipe-version:gallette-di-riso-e-ricotta:9f304408a83b200d,base:recipe-version:frutta-in-porzione-piccola:08e3edbd66951d58,Frutta in porzione piccola,True,riduzione_latticini | varieta_distribuzione
100,Dicembre,D5,rice_animal,base:meal:100:05,Cena,20:30,base:recipe-version:pasto-flessibile-couscous-con-pollo-e-verdure-spezie-minime:188c63d472842e3e,base:recipe-version:v6c-brunch-completo-con-polenta-manzo-e-broccoli:de9b2e35908b5a3c,"Brunch completo con polenta, manzo e broccoli",True,varieta_distribuzione
101,Dicembre,D1,plant_rice,base:meal:101:01,Colazione,06:30,base:recipe-version:uova-strapazzate-pane-bianco-e-frutta:f66f59f30a1a4190,base:recipe-version:uova-strapazzate-pane-bianco-e-frutta:f66f59f30a1a4190,"Uova strapazzate, pane bianco e frutta",False,conservato
101,Dicembre,D1,plant_rice,base:meal:101:02,Spuntino,10:30,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,base:recipe-version:latte-e-frutta:be9de76ab5b19d0a,Latte e frutta,True,varieta_distribuzione
101,Dicembre,D1,plant_rice,base:meal:101:03,Pranzo,13:30,base:recipe-version:risotto-delicato-con-primosale-e-cavolfiore:3f8eb30a600af6ea,base:recipe-version:salmone-nordico-con-patate-e-cavolfiore:a5af330bd4835b4d,Salmone nordico con patate e cavolfiore,True,riduzione_latticini | varieta_distribuzione
101,Dicembre,D1,plant_rice,base:meal:101:04,Spuntino,17:30,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,base:recipe-version:crackers-classici-con-hummus-delicato:afbb8a2d7f8a60c2,Crackers classici con hummus delicato,True,riduzione_latticini | varieta_distribuzione
101,Dicembre,D1,plant_rice,base:meal:101:05,Cena,21:00,base:recipe-version:filetto-di-maiale-con-patate-e-spinaci:0eea0c723bd3399c,base:recipe-version:v6-riso-jasmine-con-cannellini-e-cavolfiore:36eddf9e96f7366b,Riso jasmine con cannellini e cavolfiore,True,backbone_vegetale_riso
102,Dicembre,D2,pasta_animal,base:meal:102:01,Colazione,09:00,base:recipe-version:french-toast-delicato-con-frutta:933b4db38fc2b812,base:recipe-version:v6-pane-integrale-burro-di-arachidi-e-banana:7ed21ce5cd13d99d,"Pane integrale, burro di arachidi e banana",True,riduzione_uova_albume | varieta_distribuzione
102,Dicembre,D2,pasta_animal,base:meal:102:02,Pranzo,13:00,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-carote:b1a32c25c8e098c3,base:recipe-version:v6-couscous-con-pollo-e-carote:d861a05c3d30d7fb,Couscous con pollo e carote,True,varieta_distribuzione
102,Dicembre,D2,pasta_animal,base:meal:102:03,Pasto preturno,18:30,base:recipe-version:salmone-con-polenta-e-spinaci:50caa9014a2d0b85,base:recipe-version:v6-pasta-con-tacchino-e-spinaci:77943eaf3219f1fc,Pasta con tacchino e spinaci,True,backbone_pasta
102,Dicembre,D2,pasta_animal,base:meal:102:04,Spuntino notturno,23:30,base:recipe-version:crackers-e-primosale:89b1db2790bd5aea,base:recipe-version:v6-mini-panino-con-tacchino-e-spinaci:f554c16213f54aa1,Mini panino con tacchino e spinaci,True,riduzione_latticini | varieta_distribuzione
102,Dicembre,D2,pasta_animal,base:meal:102:05,Spuntino notturno,03:30,base:recipe-version:ricotta-e-frutta:79840a612df588f9,base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,Mini panino con tacchino a fette,True,riduzione_latticini | varieta_distribuzione
102,Dicembre,D2,pasta_animal,base:meal:102:06,Mini-pasto pre-sonno,08:20,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,base:recipe-version:frutta-e-nocciole:fe52606cbcf0b0a9,Frutta e nocciole,True,riduzione_latticini | varieta_distribuzione
103,Dicembre,D3,plant_pasta,base:meal:103:01,Brunch,15:00,base:recipe-version:brunch-kofte-di-tacchino-delicati-con-riso-e-bietole:a868797ef77a836a,base:recipe-version:v6-pasta-e-lenticchie-con-carote:86363e74837643b7,Pasta e lenticchie con carote,True,backbone_vegetale_pasta
103,Dicembre,D3,plant_pasta,base:meal:103:02,Spuntino,18:30,base:recipe-version:mini-mozzarella-e-frutta:d50104179f7dd94e,base:recipe-version:v6-fette-integrali-con-burro-di-arachidi-e-confettura:72fcd8752957f6a3,Fette integrali con burro di arachidi e confettura,True,riduzione_latticini | varieta_distribuzione
103,Dicembre,D3,plant_pasta,base:meal:103:03,Cena,21:00,base:recipe-version:pollo-con-patate-e-spinaci:60e1b4880c2b8295,base:recipe-version:v6c-brunch-completo-con-pane-integrale-salmone-e-radicchio:00d65b0e082ec016,"Brunch completo con pane integrale, salmone e radicchio",True,varieta_distribuzione
104,Dicembre,D4,rice_animal,base:meal:104:01,Colazione,08:00,base:recipe-version:kefir-con-fette-classiche-e-confettura:ca779e18c3f24413,base:recipe-version:kefir-con-fette-classiche-e-confettura:ca779e18c3f24413,Kefir con fette classiche e confettura,False,conservato
104,Dicembre,D4,rice_animal,base:meal:104:02,Spuntino,11:00,base:recipe-version:piccola-porzione-di-lupini-e-frutta:1b299d173f5668ce,base:recipe-version:mini-panino-bianco-con-bresaola:7479944e46394c7c,Mini panino bianco con bresaola,True,varieta_distribuzione
104,Dicembre,D4,rice_animal,base:meal:104:03,Pranzo,13:30,base:recipe-version:piatto-caldo-con-primosale-pane-bianco-e-finocchi:9c0dcc5da2baa524,base:recipe-version:piatto-caldo-con-primosale-pane-bianco-e-finocchi:9c0dcc5da2baa524,"Piatto caldo con primosale, pane bianco e finocchi",False,conservato
104,Dicembre,D4,rice_animal,base:meal:104:04,Spuntino,17:30,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:afe7761b46d14247,base:recipe-version:banana-e-latte:a4b16218d9a8fc6e,Banana e latte,True,riduzione_latticini | varieta_distribuzione
104,Dicembre,D4,rice_animal,base:meal:104:05,Cena,20:30,base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-spinaci:7ebcf1cfe3de74f2,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-broccoli:8f339ab02fbaac9b,"Bowl coreana delicata con manzo, riso e broccoli",True,backbone_riso
105,Dicembre,D5,other,base:meal:105:01,Colazione,08:00,base:recipe-version:fette-biscottate-con-robiola-e-miele:8f247890d0e8d841,base:recipe-version:v6-yogurt-con-avena-e-pera:deac64791fb6ff2d,Yogurt con avena e pera,True,riduzione_latticini | varieta_distribuzione
105,Dicembre,D5,other,base:meal:105:02,Spuntino,11:00,base:recipe-version:frutta-e-nocciole:793cbb29b0233305,base:recipe-version:v6-yogurt-con-frutti-di-bosco-e-nocciole:b86f2b6106ba2075,Yogurt con frutti di bosco e nocciole,True,varieta_distribuzione
105,Dicembre,D5,other,base:meal:105:03,Pranzo,13:30,base:recipe-version:bowl-libanese-delicata-con-pollo-e-carote:1fc9cf3e2182a3e9,base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:2ba940cf86c249a7,Noodles di riso con pollo e finocchi,True,varieta_distribuzione
105,Dicembre,D5,other,base:meal:105:04,Spuntino,17:30,base:recipe-version:frutta-e-grana:b22d0eeea27c3fc8,base:recipe-version:yogurt-bianco-e-banana:047824242ce72a93,Yogurt bianco e banana,True,riduzione_latticini | varieta_distribuzione
105,Dicembre,D5,other,base:meal:105:05,Cena,20:30,base:recipe-version:risotto-delicato-con-tacchino-e-carote:c570d4166dc6e497,base:recipe-version:v6-polenta-con-merluzzo-e-cavolo-nero:3155bb1fe698b930,Polenta con merluzzo e cavolo nero,True,riduzione_latticini | varieta_distribuzione
106,Dicembre,D1,plant_pasta,base:meal:106:01,Colazione,06:30,base:recipe-version:mini-piadina-con-tacchino-e-robiola:82b30f81245be73d,base:recipe-version:mini-piadina-con-tacchino-e-robiola:82b30f81245be73d,Mini piadina con tacchino e robiola,False,conservato
106,Dicembre,D1,plant_pasta,base:meal:106:02,Spuntino,10:30,base:recipe-version:frutta-e-grana:b22d0eeea27c3fc8,base:recipe-version:piccola-porzione-di-lupini-e-frutta:1b299d173f5668ce,Piccola porzione di lupini e frutta,True,riduzione_latticini | varieta_distribuzione
106,Dicembre,D1,plant_pasta,base:meal:106:03,Pranzo,13:30,base:recipe-version:riso-con-crema-di-cannellini-e-bietole:4b4091a52cb4608a,base:recipe-version:v6-farro-con-tonno-e-radicchio:a2aa957d5bcb6ace,Farro con tonno e radicchio,True,riduzione_latticini | varieta_distribuzione
106,Dicembre,D1,plant_pasta,base:meal:106:04,Spuntino,17:30,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,base:recipe-version:frutta-e-mandorle:c54c36003b8b56a9,Frutta e mandorle,True,varieta_distribuzione
106,Dicembre,D1,plant_pasta,base:meal:106:05,Cena,21:00,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-bietole:578e4e1bfe17ab7a,base:recipe-version:v6-pasta-e-ceci-con-zucca:04b7f6a9d9589b93,Pasta e ceci con zucca,True,backbone_vegetale_pasta
107,Dicembre,D2,rice_animal,base:meal:107:01,Colazione,09:00,base:recipe-version:kefir-con-fette-classiche-e-confettura:ca779e18c3f24413,base:recipe-version:latte-corn-flakes-e-frutta:489c786e4e4694d6,"Latte, corn flakes e frutta",True,varieta_distribuzione
107,Dicembre,D2,rice_animal,base:meal:107:02,Pranzo,13:00,base:recipe-version:pasta-con-tonno-e-finocchi:60531887a657020e,base:recipe-version:sogliola-con-riso-e-lattuga:dad2da960a909df7,Sogliola con riso e lattuga,True,riduzione_latticini | backbone_riso
107,Dicembre,D2,rice_animal,base:meal:107:03,Pasto preturno,18:30,base:recipe-version:risotto-delicato-con-gamberi-e-spinaci:49b022ea9c54c14a,base:recipe-version:v6-orzo-con-tacchino-e-zucca:03634e841f0aec0c,Orzo con tacchino e zucca,True,riduzione_latticini | varieta_distribuzione
107,Dicembre,D2,rice_animal,base:meal:107:04,Spuntino notturno,23:30,base:recipe-version:banana-e-latte:a4b16218d9a8fc6e,base:recipe-version:kefir-e-frutta:47da41e20e20f205,Kefir e frutta,True,varieta_distribuzione
107,Dicembre,D2,rice_animal,base:meal:107:05,Spuntino notturno,03:30,base:recipe-version:latte-e-frutta:5810692902d5524f,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,Kefir e fette classiche,True,varieta_distribuzione
107,Dicembre,D2,rice_animal,base:meal:107:06,Mini-pasto pre-sonno,08:20,base:recipe-version:crackers-e-primosale:89b1db2790bd5aea,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,Latte e gallette di riso,True,riduzione_latticini | varieta_distribuzione
